scale_factor,center_delta,correlation_strength
1.407690429687500133e+00,-3.315429687500000000e-01,4.195678710937499889e-01
4.108154296874999556e-01,-4.291992187500000000e-01,4.195678710937499889e-01
2.857690429687500089e+00,6.684570312500000000e-01,8.171020507812499778e-01
1.860815429687500133e+00,6.684570312500000000e-01,8.171020507812499778e-01
2.857690429687500089e+00,5.708007812500000000e-01,8.171020507812499778e-01
2.857690429687500089e+00,6.684570312500000000e-01,8.945678710937499112e-01
1.860815429687500133e+00,5.708007812500000000e-01,8.945678710937499112e-01
2.132690429687500000e+00,-8.315429687500000000e-01,1.046020507812499972e-01
1.135815429687500044e+00,-8.315429687500000000e-01,1.046020507812499972e-01
2.132690429687500000e+00,7.080078125000000000e-02,1.046020507812499972e-01
2.132690429687500000e+00,-8.315429687500000000e-01,6.570678710937499778e-01
1.135815429687500044e+00,7.080078125000000000e-02,6.570678710937499778e-01
6.826904296874999334e-01,1.684570312500000000e-01,5.796020507812499334e-01
2.585815429687500000e+00,1.684570312500000000e-01,5.796020507812499334e-01
6.826904296874999334e-01,-9.291992187500000000e-01,5.796020507812499334e-01
6.826904296874999334e-01,1.684570312500000000e-01,1.820678710937500000e-01
2.585815429687500000e+00,-9.291992187500000000e-01,1.820678710937500000e-01
5.014404296875000222e-01,-2.065429687500000000e-01,4.522705078125000000e-02
1.679565429687500000e+00,-2.065429687500000000e-01,4.522705078125000000e-02
5.014404296875000222e-01,4.458007812500000000e-01,4.522705078125000000e-02
5.014404296875000222e-01,-2.065429687500000000e-01,3.942871093749999653e-03
1.679565429687500000e+00,4.458007812500000000e-01,3.942871093749999653e-03
1.951440429687500089e+00,7.934570312500000000e-01,5.202270507812499778e-01
2.295654296874999889e-01,7.934570312500000000e-01,5.202270507812499778e-01
1.951440429687500089e+00,-5.541992187500000000e-01,5.202270507812499778e-01
1.951440429687500089e+00,7.934570312500000000e-01,4.789428710937500000e-01
2.295654296874999889e-01,-5.541992187500000000e-01,4.789428710937500000e-01
2.676440429687500178e+00,-7.065429687500000000e-01,2.827270507812499889e-01
2.404565429687500089e+00,-7.065429687500000000e-01,2.827270507812499889e-01
2.676440429687500178e+00,-5.419921875000000000e-02,2.827270507812499889e-01
2.676440429687500178e+00,-7.065429687500000000e-01,7.164428710937499334e-01
2.404565429687500089e+00,-5.419921875000000000e-02,7.164428710937499334e-01
1.226440429687500000e+00,2.934570312500000000e-01,7.577270507812499112e-01
9.545654296874999112e-01,2.934570312500000000e-01,7.577270507812499112e-01
1.226440429687500000e+00,9.458007812500000000e-01,7.577270507812499112e-01
1.226440429687500000e+00,2.934570312500000000e-01,2.414428710937499833e-01
9.545654296874999112e-01,9.458007812500000000e-01,2.414428710937499833e-01
8.639404296874999556e-01,-9.565429687500000000e-01,6.389770507812500000e-01
1.317065429687499956e+00,-9.565429687500000000e-01,6.389770507812500000e-01
8.639404296874999556e-01,6.958007812500000000e-01,6.389770507812500000e-01
8.639404296874999556e-01,-9.565429687500000000e-01,1.226928710937499889e-01
1.317065429687499956e+00,6.958007812500000000e-01,1.226928710937499889e-01
2.313940429687499911e+00,4.345703125000000000e-02,1.639770507812499944e-01
2.767065429687499911e+00,4.345703125000000000e-02,1.639770507812499944e-01
2.313940429687499911e+00,-3.041992187500000000e-01,1.639770507812499944e-01
2.313940429687499911e+00,4.345703125000000000e-02,5.976928710937500222e-01
2.767065429687499911e+00,-3.041992187500000000e-01,5.976928710937500222e-01
1.588940429687500044e+00,-4.565429687500000000e-01,8.764770507812499334e-01
5.920654296874999778e-01,-4.565429687500000000e-01,8.764770507812499334e-01
1.588940429687500044e+00,-8.041992187500000000e-01,8.764770507812499334e-01
1.588940429687500044e+00,-4.565429687500000000e-01,8.351928710937499556e-01
5.920654296874999778e-01,-8.041992187500000000e-01,8.351928710937499556e-01
1.389404296875000056e-01,5.434570312500000000e-01,4.014770507812499556e-01
2.042065429687499822e+00,5.434570312500000000e-01,4.014770507812499556e-01
1.389404296875000056e-01,1.958007812500000000e-01,4.014770507812499556e-01
1.389404296875000056e-01,5.434570312500000000e-01,3.601928710937499778e-01
2.042065429687499822e+00,1.958007812500000000e-01,3.601928710937499778e-01
1.276123046875000111e-01,-5.424804687500000000e-01,6.278442382812500222e-01
7.393310546874999334e-01,-5.424804687500000000e-01,6.278442382812500222e-01
1.276123046875000111e-01,-9.682617187500000000e-01,6.278442382812500222e-01
1.276123046875000111e-01,-5.424804687500000000e-01,5.717163085937500000e-01
7.393310546874999334e-01,-9.682617187500000000e-01,5.717163085937500000e-01
1.577612304687500133e+00,4.575195312500000000e-01,1.528442382812499889e-01
2.189331054687500000e+00,4.575195312500000000e-01,1.528442382812499889e-01
1.577612304687500133e+00,3.173828125000000000e-02,1.528442382812499889e-01
1.577612304687500133e+00,4.575195312500000000e-01,9.671630859374999445e-02
2.189331054687500000e+00,3.173828125000000000e-02,9.671630859374999445e-02
2.302612304687500000e+00,-4.248046875000000000e-02,8.653442382812499556e-01
1.464331054687500133e+00,-4.248046875000000000e-02,8.653442382812499556e-01
2.302612304687500000e+00,5.317382812500000000e-01,8.653442382812499556e-01
2.302612304687500000e+00,-4.248046875000000000e-02,3.342163085937500111e-01
1.464331054687500133e+00,5.317382812500000000e-01,3.342163085937500111e-01
8.526123046874999334e-01,9.575195312500000000e-01,3.903442382812499778e-01
2.914331054687500089e+00,9.575195312500000000e-01,3.903442382812499778e-01
8.526123046874999334e-01,-4.682617187500000000e-01,3.903442382812499778e-01
8.526123046874999334e-01,9.575195312500000000e-01,8.092163085937499334e-01
2.914331054687500089e+00,-4.682617187500000000e-01,8.092163085937499334e-01
1.215112304687500089e+00,-2.924804687500000000e-01,3.409423828125000139e-02
2.551831054687499822e+00,-2.924804687500000000e-01,3.409423828125000139e-02
1.215112304687500089e+00,-2.182617187500000000e-01,3.409423828125000139e-02
1.215112304687500089e+00,-2.924804687500000000e-01,6.904663085937500222e-01
2.551831054687499822e+00,-2.182617187500000000e-01,6.904663085937500222e-01
2.665112304687499822e+00,7.075195312500000000e-01,5.090942382812500000e-01
1.101831054687500089e+00,7.075195312500000000e-01,5.090942382812500000e-01
2.665112304687499822e+00,7.817382812500000000e-01,5.090942382812500000e-01
2.665112304687499822e+00,7.075195312500000000e-01,2.154663085937499889e-01
1.101831054687500089e+00,7.817382812500000000e-01,2.154663085937499889e-01
1.940112304687499956e+00,-7.924804687500000000e-01,2.715942382812500111e-01
1.826831054687499956e+00,-7.924804687500000000e-01,2.715942382812500111e-01
1.940112304687499956e+00,2.817382812500000000e-01,2.715942382812500111e-01
1.940112304687499956e+00,-7.924804687500000000e-01,4.529663085937499778e-01
1.826831054687499956e+00,2.817382812500000000e-01,4.529663085937499778e-01
4.901123046875000000e-01,2.075195312500000000e-01,7.465942382812499334e-01
3.768310546875000000e-01,2.075195312500000000e-01,7.465942382812499334e-01
4.901123046875000000e-01,-7.182617187500000000e-01,7.465942382812499334e-01
4.901123046875000000e-01,2.075195312500000000e-01,9.279663085937499556e-01
3.768310546875000000e-01,-7.182617187500000000e-01,9.279663085937499556e-01
6.713623046874999112e-01,-1.674804687500000000e-01,3.309692382812499667e-01
9.205810546874999556e-01,-1.674804687500000000e-01,3.309692382812499667e-01
6.713623046874999112e-01,1.567382812500000000e-01,3.309692382812499667e-01
6.713623046874999112e-01,-1.674804687500000000e-01,7.498413085937499778e-01
9.205810546874999556e-01,1.567382812500000000e-01,7.498413085937499778e-01
2.121362304687500089e+00,8.325195312500000000e-01,8.059692382812500000e-01
2.370581054687499911e+00,8.325195312500000000e-01,8.059692382812500000e-01
2.121362304687500089e+00,-8.432617187500000000e-01,8.059692382812500000e-01
2.121362304687500089e+00,8.325195312500000000e-01,2.748413085937500000e-01
2.370581054687499911e+00,-8.432617187500000000e-01,2.748413085937500000e-01
2.846362304687500178e+00,-6.674804687500000000e-01,9.346923828124999167e-02
1.955810546875000056e-01,-6.674804687500000000e-01,9.346923828124999167e-02
2.846362304687500178e+00,-3.432617187500000000e-01,9.346923828124999167e-02
2.846362304687500178e+00,-6.674804687500000000e-01,3.734130859374999722e-02
1.955810546875000056e-01,-3.432617187500000000e-01,3.734130859374999722e-02
1.396362304687500000e+00,3.325195312500000000e-01,5.684692382812499556e-01
1.645581054687500044e+00,3.325195312500000000e-01,5.684692382812499556e-01
1.396362304687500000e+00,6.567382812500000000e-01,5.684692382812499556e-01
1.396362304687500000e+00,3.325195312500000000e-01,5.123413085937499334e-01
1.645581054687500044e+00,6.567382812500000000e-01,5.123413085937499334e-01
1.033862304687499956e+00,-9.174804687500000000e-01,9.247192382812499112e-01
2.008081054687500089e+00,-9.174804687500000000e-01,9.247192382812499112e-01
1.033862304687499956e+00,9.067382812500000000e-01,9.247192382812499112e-01
1.033862304687499956e+00,-9.174804687500000000e-01,8.685913085937500000e-01
2.008081054687500089e+00,9.067382812500000000e-01,8.685913085937500000e-01
2.483862304687499911e+00,8.251953125000000000e-02,4.497192382812499889e-01
5.580810546875000222e-01,8.251953125000000000e-02,4.497192382812499889e-01
2.483862304687499911e+00,-9.326171875000000000e-02,4.497192382812499889e-01
2.483862304687499911e+00,8.251953125000000000e-02,3.935913085937499667e-01
5.580810546875000222e-01,-9.326171875000000000e-02,3.935913085937499667e-01
1.758862304687500044e+00,-4.174804687500000000e-01,6.872192382812499778e-01
2.733081054687500178e+00,-4.174804687500000000e-01,6.872192382812499778e-01
1.758862304687500044e+00,-5.932617187500000000e-01,6.872192382812499778e-01
1.758862304687500044e+00,-4.174804687500000000e-01,1.560913085937500056e-01
2.733081054687500178e+00,-5.932617187500000000e-01,1.560913085937500056e-01
3.088623046874999778e-01,5.825195312500000000e-01,2.122192382812500000e-01
1.283081054687500000e+00,5.825195312500000000e-01,2.122192382812500000e-01
3.088623046874999778e-01,4.067382812500000000e-01,2.122192382812500000e-01
3.088623046874999778e-01,5.825195312500000000e-01,6.310913085937499556e-01
1.283081054687500000e+00,4.067382812500000000e-01,6.310913085937499556e-01
3.994873046875000444e-01,-4.799804687500000000e-01,7.762817382812499112e-01
1.736206054687500000e+00,-4.799804687500000000e-01,7.762817382812499112e-01
3.994873046875000444e-01,-4.057617187500000000e-01,7.762817382812499112e-01
3.994873046875000444e-01,-4.799804687500000000e-01,3.639038085937499889e-01
1.736206054687500000e+00,-4.057617187500000000e-01,3.639038085937499889e-01
1.849487304687500000e+00,5.200195312500000000e-01,3.012817382812499889e-01
2.862060546874999889e-01,5.200195312500000000e-01,3.012817382812499889e-01
1.849487304687500000e+00,5.942382812500000000e-01,3.012817382812499889e-01
1.849487304687500000e+00,5.200195312500000000e-01,8.389038085937499112e-01
2.862060546874999889e-01,5.942382812500000000e-01,8.389038085937499112e-01
2.574487304687500089e+00,-9.799804687500000000e-01,5.387817382812499778e-01
2.461206054687500089e+00,-9.799804687500000000e-01,5.387817382812499778e-01
2.574487304687500089e+00,9.423828125000000000e-02,5.387817382812499778e-01
2.574487304687500089e+00,-9.799804687500000000e-01,6.014038085937499778e-01
2.461206054687500089e+00,9.423828125000000000e-02,6.014038085937499778e-01
1.124487304687500133e+00,2.001953125000000000e-02,6.378173828125000000e-02
1.011206054687499911e+00,2.001953125000000000e-02,6.378173828125000000e-02
1.124487304687500133e+00,-9.057617187500000000e-01,6.378173828125000000e-02
1.124487304687500133e+00,2.001953125000000000e-02,1.264038085937500000e-01
1.011206054687499911e+00,-9.057617187500000000e-01,1.264038085937500000e-01
1.486987304687499956e+00,-7.299804687500000000e-01,4.200317382812499556e-01
1.373706054687499956e+00,-7.299804687500000000e-01,4.200317382812499556e-01
1.486987304687499956e+00,-6.557617187500000000e-01,4.200317382812499556e-01
1.486987304687499956e+00,-7.299804687500000000e-01,2.451538085937499944e-01
1.373706054687499956e+00,-6.557617187500000000e-01,2.451538085937499944e-01
2.936987304687499911e+00,2.700195312500000000e-01,8.950317382812499334e-01
2.823706054687499911e+00,2.700195312500000000e-01,8.950317382812499334e-01
2.936987304687499911e+00,3.442382812500000000e-01,8.950317382812499334e-01
2.936987304687499911e+00,2.700195312500000000e-01,7.201538085937500000e-01
2.823706054687499911e+00,3.442382812500000000e-01,7.201538085937500000e-01
2.211987304687499822e+00,-2.299804687500000000e-01,1.825317382812499944e-01
6.487060546874999778e-01,-2.299804687500000000e-01,1.825317382812499944e-01
2.211987304687499822e+00,8.442382812500000000e-01,1.825317382812499944e-01
2.211987304687499822e+00,-2.299804687500000000e-01,4.826538085937499556e-01
6.487060546874999778e-01,8.442382812500000000e-01,4.826538085937499556e-01
7.619873046874999778e-01,7.700195312500000000e-01,6.575317382812500000e-01
2.098706054687499822e+00,7.700195312500000000e-01,6.575317382812500000e-01
7.619873046874999778e-01,-1.557617187500000000e-01,6.575317382812500000e-01
7.619873046874999778e-01,7.700195312500000000e-01,7.653808593749999480e-03
2.098706054687499822e+00,-1.557617187500000000e-01,7.653808593749999480e-03
5.807373046874999556e-01,-8.549804687500000000e-01,1.231567382812499972e-01
2.642456054687500000e+00,-8.549804687500000000e-01,1.231567382812499972e-01
5.807373046874999556e-01,7.192382812500000000e-01,1.231567382812499972e-01
5.807373046874999556e-01,-8.549804687500000000e-01,1.857788085937499833e-01
2.642456054687500000e+00,7.192382812500000000e-01,1.857788085937499833e-01
2.030737304687499911e+00,1.450195312500000000e-01,5.981567382812499334e-01
1.192456054687500044e+00,1.450195312500000000e-01,5.981567382812499334e-01
2.030737304687499911e+00,-2.807617187500000000e-01,5.981567382812499334e-01
2.030737304687499911e+00,1.450195312500000000e-01,6.607788085937499334e-01
1.192456054687500044e+00,-2.807617187500000000e-01,6.607788085937499334e-01
2.755737304687500000e+00,-3.549804687500000000e-01,3.606567382812500000e-01
1.917456054687500133e+00,-3.549804687500000000e-01,3.606567382812500000e-01
2.755737304687500000e+00,-7.807617187500000000e-01,3.606567382812500000e-01
2.755737304687500000e+00,-3.549804687500000000e-01,8.982788085937499778e-01
1.917456054687500133e+00,-7.807617187500000000e-01,8.982788085937499778e-01
1.305737304687500044e+00,6.450195312500000000e-01,8.356567382812499778e-01
4.674560546874999556e-01,6.450195312500000000e-01,8.356567382812499778e-01
1.305737304687500044e+00,2.192382812500000000e-01,8.356567382812499778e-01
1.305737304687500044e+00,6.450195312500000000e-01,4.232788085937500000e-01
4.674560546874999556e-01,2.192382812500000000e-01,4.232788085937500000e-01
9.432373046875000000e-01,-1.049804687500000000e-01,4.794067382812499667e-01
1.049560546875000083e-01,-1.049804687500000000e-01,4.794067382812499667e-01
9.432373046875000000e-01,4.692382812500000000e-01,4.794067382812499667e-01
9.432373046875000000e-01,-1.049804687500000000e-01,6.702880859375000278e-02
1.049560546875000083e-01,4.692382812500000000e-01,6.702880859375000278e-02
2.393237304687500178e+00,8.950195312500000000e-01,4.406738281250000173e-03
1.554956054687500089e+00,8.950195312500000000e-01,4.406738281250000173e-03
2.393237304687500178e+00,-5.307617187500000000e-01,4.406738281250000173e-03
2.393237304687500178e+00,8.950195312500000000e-01,5.420288085937500222e-01
1.554956054687500089e+00,-5.307617187500000000e-01,5.420288085937500222e-01
1.668237304687500089e+00,-6.049804687500000000e-01,7.169067382812499556e-01
8.299560546875000000e-01,-6.049804687500000000e-01,7.169067382812499556e-01
1.668237304687500089e+00,-3.076171875000000000e-02,7.169067382812499556e-01
1.668237304687500089e+00,-6.049804687500000000e-01,7.795288085937499556e-01
8.299560546875000000e-01,-3.076171875000000000e-02,7.795288085937499556e-01
2.182373046875000222e-01,3.950195312500000000e-01,2.419067382812499778e-01
2.279956054687500178e+00,3.950195312500000000e-01,2.419067382812499778e-01
2.182373046875000222e-01,9.692382812500000000e-01,2.419067382812499778e-01
2.182373046875000222e-01,3.950195312500000000e-01,3.045288085937499778e-01
2.279956054687500178e+00,9.692382812500000000e-01,3.045288085937499778e-01
2.635498046875000000e-01,-1.123046875000000000e-02,1.083129882812499944e-01
2.144018554687499911e+00,-1.123046875000000000e-02,1.083129882812499944e-01
2.635498046875000000e-01,-7.495117187500000000e-01,1.083129882812499944e-01
2.635498046875000000e-01,-1.123046875000000000e-02,4.381225585937499889e-01
2.144018554687499911e+00,-7.495117187500000000e-01,4.381225585937499889e-01
1.713549804687499956e+00,9.887695312500000000e-01,5.833129882812500000e-01
6.940185546874999556e-01,9.887695312500000000e-01,5.833129882812500000e-01
1.713549804687499956e+00,2.504882812500000000e-01,5.833129882812500000e-01
1.713549804687499956e+00,9.887695312500000000e-01,9.131225585937499112e-01
6.940185546874999556e-01,2.504882812500000000e-01,9.131225585937499112e-01
2.438549804687499822e+00,-5.112304687500000000e-01,3.458129882812500111e-01
2.869018554687500000e+00,-5.112304687500000000e-01,3.458129882812500111e-01
2.438549804687499822e+00,7.504882812500000000e-01,3.458129882812500111e-01
2.438549804687499822e+00,-5.112304687500000000e-01,6.756225585937499778e-01
2.869018554687500000e+00,7.504882812500000000e-01,6.756225585937499778e-01
9.885498046874999778e-01,4.887695312500000000e-01,8.208129882812499334e-01
1.419018554687500044e+00,4.887695312500000000e-01,8.208129882812499334e-01
9.885498046874999778e-01,-2.495117187500000000e-01,8.208129882812499334e-01
9.885498046874999778e-01,4.887695312500000000e-01,2.006225585937500000e-01
1.419018554687500044e+00,-2.495117187500000000e-01,2.006225585937500000e-01
1.351049804687500133e+00,-7.612304687500000000e-01,7.020629882812500222e-01
1.056518554687500000e+00,-7.612304687500000000e-01,7.020629882812500222e-01
1.351049804687500133e+00,-4.995117187500000000e-01,7.020629882812500222e-01
1.351049804687500133e+00,-7.612304687500000000e-01,3.193725585937499667e-01
1.056518554687500000e+00,-4.995117187500000000e-01,3.193725585937499667e-01
2.801049804687500089e+00,2.387695312500000000e-01,2.270629882812499889e-01
2.506518554687500178e+00,2.387695312500000000e-01,2.270629882812499889e-01
2.801049804687500089e+00,5.004882812500000000e-01,2.270629882812499889e-01
2.801049804687500089e+00,2.387695312500000000e-01,7.943725585937500000e-01
2.506518554687500178e+00,5.004882812500000000e-01,7.943725585937500000e-01
2.076049804687500000e+00,-2.612304687500000000e-01,9.395629882812499556e-01
3.315185546875000222e-01,-2.612304687500000000e-01,9.395629882812499556e-01
2.076049804687500000e+00,4.882812500000000000e-04,9.395629882812499556e-01
2.076049804687500000e+00,-2.612304687500000000e-01,5.568725585937499556e-01
3.315185546875000222e-01,4.882812500000000000e-04,5.568725585937499556e-01
6.260498046874999334e-01,7.387695312500000000e-01,4.645629882812499778e-01
1.781518554687500089e+00,7.387695312500000000e-01,4.645629882812499778e-01
6.260498046874999334e-01,-9.995117187500000000e-01,4.645629882812499778e-01
6.260498046874999334e-01,7.387695312500000000e-01,8.187255859374999167e-02
1.781518554687500089e+00,-9.995117187500000000e-01,8.187255859374999167e-02
8.072998046874999556e-01,-6.362304687500000000e-01,8.801879882812500000e-01
2.325268554687499822e+00,-6.362304687500000000e-01,8.801879882812500000e-01
8.072998046874999556e-01,3.754882812500000000e-01,8.801879882812500000e-01
8.072998046874999556e-01,-6.362304687500000000e-01,1.412475585937499889e-01
2.325268554687499822e+00,3.754882812500000000e-01,1.412475585937499889e-01
2.257299804687499911e+00,3.637695312500000000e-01,4.051879882812499667e-01
8.752685546874999778e-01,3.637695312500000000e-01,4.051879882812499667e-01
2.257299804687499911e+00,-6.245117187500000000e-01,4.051879882812499667e-01
2.257299804687499911e+00,3.637695312500000000e-01,6.162475585937500222e-01
8.752685546874999778e-01,-6.245117187500000000e-01,6.162475585937500222e-01
2.982299804687500000e+00,-1.362304687500000000e-01,6.426879882812499556e-01
1.600268554687499956e+00,-1.362304687500000000e-01,6.426879882812499556e-01
2.982299804687500000e+00,-1.245117187500000000e-01,6.426879882812499556e-01
2.982299804687500000e+00,-1.362304687500000000e-01,8.537475585937499556e-01
1.600268554687499956e+00,-1.245117187500000000e-01,8.537475585937499556e-01
1.532299804687500044e+00,8.637695312500000000e-01,1.676879882812500056e-01
1.502685546875000000e-01,8.637695312500000000e-01,1.676879882812500056e-01
1.532299804687500044e+00,8.754882812500000000e-01,1.676879882812500056e-01
1.532299804687500044e+00,8.637695312500000000e-01,3.787475585937499778e-01
1.502685546875000000e-01,8.754882812500000000e-01,3.787475585937499778e-01
1.169799804687500000e+00,-3.862304687500000000e-01,2.864379882812500000e-01
5.127685546875000444e-01,-3.862304687500000000e-01,2.864379882812500000e-01
1.169799804687500000e+00,6.254882812500000000e-01,2.864379882812500000e-01
1.169799804687500000e+00,-3.862304687500000000e-01,2.249755859374999792e-02
5.127685546875000444e-01,6.254882812500000000e-01,2.249755859374999792e-02
2.619799804687500178e+00,6.137695312500000000e-01,7.614379882812499778e-01
1.962768554687500000e+00,6.137695312500000000e-01,7.614379882812499778e-01
2.619799804687500178e+00,-3.745117187500000000e-01,7.614379882812499778e-01
2.619799804687500178e+00,6.137695312500000000e-01,4.974975585937500000e-01
1.962768554687500000e+00,-3.745117187500000000e-01,4.974975585937500000e-01
1.894799804687500089e+00,-8.862304687500000000e-01,4.893798828124999722e-02
1.237768554687500133e+00,-8.862304687500000000e-01,4.893798828124999722e-02
1.894799804687500089e+00,-8.745117187500000000e-01,4.893798828124999722e-02
1.894799804687500089e+00,-8.862304687500000000e-01,7.349975585937499334e-01
1.237768554687500133e+00,-8.745117187500000000e-01,7.349975585937499334e-01
4.447998046875000222e-01,1.137695312500000000e-01,5.239379882812499334e-01
2.687768554687500089e+00,1.137695312500000000e-01,5.239379882812499334e-01
4.447998046875000222e-01,1.254882812500000000e-01,5.239379882812499334e-01
4.447998046875000222e-01,1.137695312500000000e-01,2.599975585937500111e-01
2.687768554687500089e+00,1.254882812500000000e-01,2.599975585937500111e-01
3.541748046874999556e-01,-9.487304687500000000e-01,3.755004882812499889e-01
4.221435546874999778e-01,-9.487304687500000000e-01,3.755004882812499889e-01
3.541748046874999556e-01,-1.870117187500000000e-01,3.755004882812499889e-01
3.541748046874999556e-01,-9.487304687500000000e-01,5.271850585937499778e-01
4.221435546874999778e-01,-1.870117187500000000e-01,5.271850585937499778e-01
1.804174804687500133e+00,5.126953125000000000e-02,8.505004882812499112e-01
1.872143554687500044e+00,5.126953125000000000e-02,8.505004882812499112e-01
1.804174804687500133e+00,8.129882812500000000e-01,8.505004882812499112e-01
1.804174804687500133e+00,5.126953125000000000e-02,5.218505859375000000e-02
1.872143554687500044e+00,8.129882812500000000e-01,5.218505859375000000e-02
2.529174804687500000e+00,-4.487304687500000000e-01,1.380004882812500000e-01
1.147143554687499956e+00,-4.487304687500000000e-01,1.380004882812500000e-01
2.529174804687500000e+00,3.129882812500000000e-01,1.380004882812500000e-01
2.529174804687500000e+00,-4.487304687500000000e-01,2.896850585937499889e-01
1.147143554687499956e+00,3.129882812500000000e-01,2.896850585937499889e-01
1.079174804687500044e+00,5.512695312500000000e-01,6.130004882812499778e-01
2.597143554687499911e+00,5.512695312500000000e-01,6.130004882812499778e-01
1.079174804687500044e+00,-6.870117187500000000e-01,6.130004882812499778e-01
1.079174804687500044e+00,5.512695312500000000e-01,7.646850585937499112e-01
2.597143554687499911e+00,-6.870117187500000000e-01,7.646850585937499112e-01
1.441674804687500089e+00,-1.987304687500000000e-01,7.317504882812500000e-01
2.959643554687500178e+00,-1.987304687500000000e-01,7.317504882812500000e-01
1.441674804687500089e+00,-9.370117187500000000e-01,7.317504882812500000e-01
1.441674804687500089e+00,-1.987304687500000000e-01,6.459350585937500000e-01
2.959643554687500178e+00,-9.370117187500000000e-01,6.459350585937500000e-01
2.891674804687499822e+00,8.012695312500000000e-01,2.567504882812499667e-01
1.509643554687500000e+00,8.012695312500000000e-01,2.567504882812499667e-01
2.891674804687499822e+00,6.298828125000000000e-02,2.567504882812499667e-01
2.891674804687499822e+00,8.012695312500000000e-01,1.709350585937499944e-01
1.509643554687500000e+00,6.298828125000000000e-02,1.709350585937499944e-01
2.166674804687500178e+00,-6.987304687500000000e-01,4.942504882812499556e-01
2.234643554687500089e+00,-6.987304687500000000e-01,4.942504882812499556e-01
2.166674804687500178e+00,5.629882812500000000e-01,4.942504882812499556e-01
2.166674804687500178e+00,-6.987304687500000000e-01,4.084350585937499556e-01
2.234643554687500089e+00,5.629882812500000000e-01,4.084350585937499556e-01
7.166748046875000000e-01,3.012695312500000000e-01,1.925048828124999861e-02
7.846435546874999112e-01,3.012695312500000000e-01,1.925048828124999861e-02
7.166748046875000000e-01,-4.370117187500000000e-01,1.925048828124999861e-02
7.166748046875000000e-01,3.012695312500000000e-01,8.834350585937499334e-01
7.846435546874999112e-01,-4.370117187500000000e-01,8.834350585937499334e-01
5.354248046874999778e-01,-3.237304687500000000e-01,5.536254882812500222e-01
1.328393554687500089e+00,-3.237304687500000000e-01,5.536254882812500222e-01
5.354248046874999778e-01,9.379882812500000000e-01,5.536254882812500222e-01
5.354248046874999778e-01,-3.237304687500000000e-01,8.240600585937499778e-01
1.328393554687500089e+00,9.379882812500000000e-01,8.240600585937499778e-01
1.985424804687500044e+00,6.762695312500000000e-01,7.862548828125000278e-02
2.778393554687499822e+00,6.762695312500000000e-01,7.862548828125000278e-02
1.985424804687500044e+00,-6.201171875000000000e-02,7.862548828125000278e-02
1.985424804687500044e+00,6.762695312500000000e-01,3.490600585937500000e-01
2.778393554687499822e+00,-6.201171875000000000e-02,3.490600585937500000e-01
2.710424804687499911e+00,-8.237304687500000000e-01,7.911254882812499556e-01
6.033935546875000000e-01,-8.237304687500000000e-01,7.911254882812499556e-01
2.710424804687499911e+00,-5.620117187500000000e-01,7.911254882812499556e-01
2.710424804687499911e+00,-8.237304687500000000e-01,1.115600585937499972e-01
6.033935546875000000e-01,-5.620117187500000000e-01,1.115600585937499972e-01
1.260424804687499956e+00,1.762695312500000000e-01,3.161254882812499778e-01
2.053393554687499734e+00,1.762695312500000000e-01,3.161254882812499778e-01
1.260424804687499956e+00,4.379882812500000000e-01,3.161254882812499778e-01
1.260424804687499956e+00,1.762695312500000000e-01,5.865600585937499334e-01
2.053393554687499734e+00,4.379882812500000000e-01,5.865600585937499334e-01
8.979248046874999112e-01,-5.737304687500000000e-01,1.973754882812499833e-01
1.690893554687500133e+00,-5.737304687500000000e-01,1.973754882812499833e-01
8.979248046874999112e-01,1.879882812500000000e-01,1.973754882812499833e-01
8.979248046874999112e-01,-5.737304687500000000e-01,9.428100585937500000e-01
1.690893554687500133e+00,1.879882812500000000e-01,9.428100585937500000e-01
2.347924804687500089e+00,4.262695312500000000e-01,6.723754882812499334e-01
2.408935546875000111e-01,4.262695312500000000e-01,6.723754882812499334e-01
2.347924804687500089e+00,-8.120117187500000000e-01,6.723754882812499334e-01
2.347924804687500089e+00,4.262695312500000000e-01,4.678100585937499667e-01
2.408935546875000111e-01,-8.120117187500000000e-01,4.678100585937499667e-01
1.622924804687500000e+00,-7.373046875000000000e-02,4.348754882812500000e-01
2.415893554687500000e+00,-7.373046875000000000e-02,4.348754882812500000e-01
1.622924804687500000e+00,-3.120117187500000000e-01,4.348754882812500000e-01
1.622924804687500000e+00,-7.373046875000000000e-02,2.303100585937499778e-01
2.415893554687500000e+00,-3.120117187500000000e-01,2.303100585937499778e-01
1.729248046874999889e-01,9.262695312500000000e-01,9.098754882812499778e-01
9.658935546874999334e-01,9.262695312500000000e-01,9.098754882812499778e-01
1.729248046874999889e-01,6.879882812500000000e-01,9.098754882812499778e-01
1.729248046874999889e-01,9.262695312500000000e-01,7.053100585937499556e-01
9.658935546874999334e-01,6.879882812500000000e-01,7.053100585937499556e-01
1.502685546875000000e-01,-2.768554687500000000e-01,4.571411132812499556e-01
2.801049804687500089e+00,-2.768554687500000000e-01,4.571411132812499556e-01
1.502685546875000000e-01,2.661132812500000000e-01,4.571411132812499556e-01
1.502685546875000000e-01,-2.768554687500000000e-01,8.611694335937499778e-01
2.801049804687500089e+00,2.661132812500000000e-01,8.611694335937499778e-01
1.600268554687499956e+00,7.231445312500000000e-01,9.321411132812499334e-01
