scale_factor,center_delta,correlation_strength
7.592773437500000000e-01,-1.871093750000000000e+00,7.561035156250000000e-01
2.218261718750000000e+00,1.488281250000000000e+00,5.390136718749999334e-01
3.009277343750000000e+00,1.488281250000000000e+00,5.390136718749999334e-01
2.218261718750000000e+00,1.289062500000000000e-01,5.390136718749999334e-01
2.218261718750000000e+00,1.488281250000000000e+00,2.811035156249999667e-01
3.009277343750000000e+00,1.289062500000000000e-01,2.811035156249999667e-01
1.655761718750000000e+00,-1.171875000000000000e-02,8.952636718750000000e-01
3.571777343750000000e+00,-1.171875000000000000e-02,8.952636718750000000e-01
1.655761718750000000e+00,6.289062500000000000e-01,8.952636718750000000e-01
1.655761718750000000e+00,-1.171875000000000000e-02,1.623535156250000000e-01
3.571777343750000000e+00,6.289062500000000000e-01,1.623535156250000000e-01
3.905761718750000000e+00,1.988281250000000000e+00,4.202636718749999667e-01
1.321777343750000000e+00,1.988281250000000000e+00,4.202636718749999667e-01
3.905761718750000000e+00,-1.371093750000000000e+00,4.202636718749999667e-01
3.905761718750000000e+00,1.988281250000000000e+00,6.373535156249999778e-01
1.321777343750000000e+00,-1.371093750000000000e+00,6.373535156249999778e-01
2.780761718750000000e+00,-1.011718750000000000e+00,6.577636718749999556e-01
4.696777343750000000e+00,-1.011718750000000000e+00,6.577636718749999556e-01
2.780761718750000000e+00,-3.710937500000000000e-01,6.577636718749999556e-01
2.780761718750000000e+00,-1.011718750000000000e+00,8.748535156249999112e-01
4.696777343750000000e+00,-3.710937500000000000e-01,8.748535156249999112e-01
5.307617187500000000e-01,9.882812500000000000e-01,1.827636718749999778e-01
2.446777343750000000e+00,9.882812500000000000e-01,1.827636718749999778e-01
5.307617187500000000e-01,1.628906250000000000e+00,1.827636718749999778e-01
5.307617187500000000e-01,9.882812500000000000e-01,3.998535156249999889e-01
2.446777343750000000e+00,1.628906250000000000e+00,3.998535156249999889e-01
5.219726562500000000e-01,-1.003906250000000000e+00,3.330566406250000111e-01
3.703613281250000000e+00,-1.003906250000000000e+00,3.330566406250000111e-01
5.219726562500000000e-01,7.929687500000000000e-01,3.330566406250000111e-01
5.219726562500000000e-01,-1.003906250000000000e+00,5.167480468749999778e-01
3.703613281250000000e+00,7.929687500000000000e-01,5.167480468749999778e-01
2.771972656250000000e+00,9.960937500000000000e-01,8.080566406249999334e-01
1.453613281250000000e+00,9.960937500000000000e-01,8.080566406249999334e-01
2.771972656250000000e+00,-1.207031250000000000e+00,8.080566406249999334e-01
2.771972656250000000e+00,9.960937500000000000e-01,4.174804687500000000e-02
1.453613281250000000e+00,-1.207031250000000000e+00,4.174804687500000000e-02
3.896972656250000000e+00,-3.906250000000000000e-03,9.555664062499999445e-02
4.828613281250000000e+00,-3.906250000000000000e-03,9.555664062499999445e-02
3.896972656250000000e+00,-2.070312500000000000e-01,9.555664062499999445e-02
3.896972656250000000e+00,-3.906250000000000000e-03,2.792480468749999889e-01
4.828613281250000000e+00,-2.070312500000000000e-01,2.792480468749999889e-01
1.646972656250000000e+00,1.996093750000000000e+00,5.705566406250000000e-01
2.578613281250000000e+00,1.996093750000000000e+00,5.705566406250000000e-01
1.646972656250000000e+00,1.792968750000000000e+00,5.705566406250000000e-01
1.646972656250000000e+00,1.996093750000000000e+00,7.542480468749999112e-01
2.578613281250000000e+00,1.792968750000000000e+00,7.542480468749999112e-01
2.209472656250000000e+00,-5.039062500000000000e-01,9.268066406249999556e-01
2.016113281250000000e+00,-5.039062500000000000e-01,9.268066406249999556e-01
2.209472656250000000e+00,1.292968750000000000e+00,9.268066406249999556e-01
2.209472656250000000e+00,-5.039062500000000000e-01,6.354980468750000000e-01
2.016113281250000000e+00,1.292968750000000000e+00,6.354980468750000000e-01
4.459472656250000000e+00,1.496093750000000000e+00,4.518066406249999778e-01
4.266113281250000000e+00,1.496093750000000000e+00,4.518066406249999778e-01
4.459472656250000000e+00,-7.070312500000000000e-01,4.518066406249999778e-01
4.459472656250000000e+00,1.496093750000000000e+00,1.604980468749999944e-01
4.266113281250000000e+00,-7.070312500000000000e-01,1.604980468749999944e-01
3.334472656250000000e+00,-1.503906250000000000e+00,6.893066406250000222e-01
8.911132812500000000e-01,-1.503906250000000000e+00,6.893066406250000222e-01
3.334472656250000000e+00,-1.707031250000000000e+00,6.893066406250000222e-01
3.334472656250000000e+00,-1.503906250000000000e+00,3.979980468749999556e-01
8.911132812500000000e-01,-1.707031250000000000e+00,3.979980468749999556e-01
1.084472656250000000e+00,4.960937500000000000e-01,2.143066406249999889e-01
3.141113281250000000e+00,4.960937500000000000e-01,2.143066406249999889e-01
1.084472656250000000e+00,2.929687500000000000e-01,2.143066406249999889e-01
1.084472656250000000e+00,4.960937500000000000e-01,8.729980468749999334e-01
3.141113281250000000e+00,2.929687500000000000e-01,8.729980468749999334e-01
1.365722656250000000e+00,-2.539062500000000000e-01,6.299316406249999556e-01
3.984863281250000000e+00,-2.539062500000000000e-01,6.299316406249999556e-01
1.365722656250000000e+00,-1.457031250000000000e+00,6.299316406249999556e-01
1.365722656250000000e+00,-2.539062500000000000e-01,8.136230468749999778e-01
3.984863281250000000e+00,-1.457031250000000000e+00,8.136230468749999778e-01
3.615722656250000000e+00,1.746093750000000000e+00,1.549316406250000056e-01
1.734863281250000000e+00,1.746093750000000000e+00,1.549316406250000056e-01
3.615722656250000000e+00,5.429687500000000000e-01,1.549316406250000056e-01
3.615722656250000000e+00,1.746093750000000000e+00,3.386230468750000000e-01
1.734863281250000000e+00,5.429687500000000000e-01,3.386230468750000000e-01
4.740722656250000000e+00,-1.253906250000000000e+00,8.674316406250000000e-01
2.859863281250000000e+00,-1.253906250000000000e+00,8.674316406250000000e-01
4.740722656250000000e+00,1.542968750000000000e+00,8.674316406250000000e-01
4.740722656250000000e+00,-1.253906250000000000e+00,1.011230468749999972e-01
2.859863281250000000e+00,1.542968750000000000e+00,1.011230468749999972e-01
2.490722656250000000e+00,7.460937500000000000e-01,3.924316406249999667e-01
6.098632812500000000e-01,7.460937500000000000e-01,3.924316406249999667e-01
2.490722656250000000e+00,-4.570312500000000000e-01,3.924316406249999667e-01
2.490722656250000000e+00,7.460937500000000000e-01,5.761230468749999334e-01
6.098632812500000000e-01,-4.570312500000000000e-01,5.761230468749999334e-01
1.928222656250000000e+00,-1.753906250000000000e+00,3.618164062499999722e-02
1.172363281250000000e+00,-1.753906250000000000e+00,3.618164062499999722e-02
1.928222656250000000e+00,-9.570312500000000000e-01,3.618164062499999722e-02
1.928222656250000000e+00,-1.753906250000000000e+00,9.323730468750000000e-01
1.172363281250000000e+00,-9.570312500000000000e-01,9.323730468750000000e-01
4.178222656250000000e+00,2.460937500000000000e-01,5.111816406249999334e-01
3.422363281250000000e+00,2.460937500000000000e-01,5.111816406249999334e-01
4.178222656250000000e+00,1.042968750000000000e+00,5.111816406249999334e-01
4.178222656250000000e+00,2.460937500000000000e-01,4.573730468749999667e-01
3.422363281250000000e+00,1.042968750000000000e+00,4.573730468749999667e-01
3.053222656250000000e+00,-7.539062500000000000e-01,2.736816406250000000e-01
2.297363281250000000e+00,-7.539062500000000000e-01,2.736816406250000000e-01
3.053222656250000000e+00,4.296875000000000000e-02,2.736816406250000000e-01
3.053222656250000000e+00,-7.539062500000000000e-01,2.198730468749999778e-01
2.297363281250000000e+00,4.296875000000000000e-02,2.198730468749999778e-01
8.032226562500000000e-01,1.246093750000000000e+00,7.486816406249999778e-01
4.547363281250000000e+00,1.246093750000000000e+00,7.486816406249999778e-01
8.032226562500000000e-01,-1.957031250000000000e+00,7.486816406249999778e-01
8.032226562500000000e-01,1.246093750000000000e+00,6.948730468749999556e-01
4.547363281250000000e+00,-1.957031250000000000e+00,6.948730468749999556e-01
9.438476562500000000e-01,-8.789062500000000000e-01,1.252441406250000000e-01
1.031738281250000000e+00,-8.789062500000000000e-01,1.252441406250000000e-01
9.438476562500000000e-01,1.917968750000000000e+00,1.252441406250000000e-01
9.438476562500000000e-01,-8.789062500000000000e-01,4.276855468749999889e-01
1.031738281250000000e+00,1.917968750000000000e+00,4.276855468749999889e-01
3.193847656250000000e+00,1.121093750000000000e+00,6.002441406249999778e-01
3.281738281250000000e+00,1.121093750000000000e+00,6.002441406249999778e-01
3.193847656250000000e+00,-8.203125000000000000e-02,6.002441406249999778e-01
3.193847656250000000e+00,1.121093750000000000e+00,9.026855468749999112e-01
3.281738281250000000e+00,-8.203125000000000000e-02,9.026855468749999112e-01
4.318847656250000000e+00,-1.878906250000000000e+00,3.627441406249999889e-01
2.156738281250000000e+00,-1.878906250000000000e+00,3.627441406249999889e-01
4.318847656250000000e+00,-1.082031250000000000e+00,3.627441406249999889e-01
4.318847656250000000e+00,-1.878906250000000000e+00,6.651855468749999778e-01
2.156738281250000000e+00,-1.082031250000000000e+00,6.651855468749999778e-01
2.068847656250000000e+00,1.210937500000000000e-01,8.377441406249999112e-01
4.406738281250000000e+00,1.210937500000000000e-01,8.377441406249999112e-01
2.068847656250000000e+00,9.179687500000000000e-01,8.377441406249999112e-01
2.068847656250000000e+00,1.210937500000000000e-01,1.901855468750000000e-01
4.406738281250000000e+00,9.179687500000000000e-01,1.901855468750000000e-01
2.631347656250000000e+00,-1.378906250000000000e+00,4.814941406249999556e-01
4.969238281250000000e+00,-1.378906250000000000e+00,4.814941406249999556e-01
2.631347656250000000e+00,4.179687500000000000e-01,4.814941406249999556e-01
2.631347656250000000e+00,-1.378906250000000000e+00,3.089355468749999667e-01
4.969238281250000000e+00,4.179687500000000000e-01,3.089355468749999667e-01
4.881347656250000000e+00,6.210937500000000000e-01,6.494140624999999480e-03
2.719238281250000000e+00,6.210937500000000000e-01,6.494140624999999480e-03
4.881347656250000000e+00,-1.582031250000000000e+00,6.494140624999999480e-03
4.881347656250000000e+00,6.210937500000000000e-01,7.839355468750000000e-01
2.719238281250000000e+00,-1.582031250000000000e+00,7.839355468750000000e-01
3.756347656250000000e+00,-3.789062500000000000e-01,7.189941406250000000e-01
3.844238281250000000e+00,-3.789062500000000000e-01,7.189941406250000000e-01
3.756347656250000000e+00,-5.820312500000000000e-01,7.189941406250000000e-01
3.756347656250000000e+00,-3.789062500000000000e-01,5.464355468749999556e-01
3.844238281250000000e+00,-5.820312500000000000e-01,5.464355468749999556e-01
1.506347656250000000e+00,1.621093750000000000e+00,2.439941406249999944e-01
1.594238281250000000e+00,1.621093750000000000e+00,2.439941406249999944e-01
1.506347656250000000e+00,1.417968750000000000e+00,2.439941406249999944e-01
1.506347656250000000e+00,1.621093750000000000e+00,7.143554687499999167e-02
1.594238281250000000e+00,1.417968750000000000e+00,7.143554687499999167e-02
1.225097656250000000e+00,-1.628906250000000000e+00,7.783691406249999556e-01
2.437988281250000000e+00,-1.628906250000000000e+00,7.783691406249999556e-01
1.225097656250000000e+00,-3.320312500000000000e-01,7.783691406249999556e-01
1.225097656250000000e+00,-1.628906250000000000e+00,1.308105468749999889e-01
2.437988281250000000e+00,-3.320312500000000000e-01,1.308105468749999889e-01
3.475097656250000000e+00,3.710937500000000000e-01,3.033691406249999778e-01
4.687988281250000000e+00,3.710937500000000000e-01,3.033691406249999778e-01
3.475097656250000000e+00,1.667968750000000000e+00,3.033691406249999778e-01
3.475097656250000000e+00,3.710937500000000000e-01,6.058105468750000222e-01
4.687988281250000000e+00,1.667968750000000000e+00,6.058105468750000222e-01
4.600097656250000000e+00,-6.289062500000000000e-01,5.408691406250000222e-01
1.312988281250000000e+00,-6.289062500000000000e-01,5.408691406250000222e-01
4.600097656250000000e+00,6.679687500000000000e-01,5.408691406250000222e-01
4.600097656250000000e+00,-6.289062500000000000e-01,8.433105468749999556e-01
1.312988281250000000e+00,6.679687500000000000e-01,8.433105468749999556e-01
2.350097656250000000e+00,1.371093750000000000e+00,6.586914062500000278e-02
3.562988281250000000e+00,1.371093750000000000e+00,6.586914062500000278e-02
2.350097656250000000e+00,-1.332031250000000000e+00,6.586914062500000278e-02
2.350097656250000000e+00,1.371093750000000000e+00,3.683105468749999778e-01
3.562988281250000000e+00,-1.332031250000000000e+00,3.683105468749999778e-01
1.787597656250000000e+00,-1.289062500000000000e-01,4.221191406250000000e-01
3.000488281250000000e+00,-1.289062500000000000e-01,4.221191406250000000e-01
1.787597656250000000e+00,-1.832031250000000000e+00,4.221191406250000000e-01
1.787597656250000000e+00,-1.289062500000000000e-01,1.206054687499999965e-02
3.000488281250000000e+00,-1.832031250000000000e+00,1.206054687499999965e-02
4.037597656250000000e+00,1.871093750000000000e+00,8.971191406249999778e-01
7.504882812500000000e-01,1.871093750000000000e+00,8.971191406249999778e-01
4.037597656250000000e+00,1.679687500000000000e-01,8.971191406249999778e-01
4.037597656250000000e+00,1.871093750000000000e+00,4.870605468750000000e-01
7.504882812500000000e-01,1.679687500000000000e-01,4.870605468750000000e-01
2.912597656250000000e+00,-1.128906250000000000e+00,1.846191406249999833e-01
4.125488281250000000e+00,-1.128906250000000000e+00,1.846191406249999833e-01
2.912597656250000000e+00,1.167968750000000000e+00,1.846191406249999833e-01
2.912597656250000000e+00,-1.128906250000000000e+00,7.245605468749999334e-01
4.125488281250000000e+00,1.167968750000000000e+00,7.245605468749999334e-01
6.625976562500000000e-01,8.710937500000000000e-01,6.596191406249999334e-01
1.875488281250000000e+00,8.710937500000000000e-01,6.596191406249999334e-01
6.625976562500000000e-01,-8.320312500000000000e-01,6.596191406249999334e-01
6.625976562500000000e-01,8.710937500000000000e-01,2.495605468749999833e-01
1.875488281250000000e+00,-8.320312500000000000e-01,2.495605468749999833e-01
7.329101562500000000e-01,-6.640625000000000000e-02,8.822753906249999334e-01
1.523925781250000000e+00,-6.640625000000000000e-02,8.822753906249999334e-01
7.329101562500000000e-01,3.554687500000000000e-01,8.822753906249999334e-01
7.329101562500000000e-01,-6.640625000000000000e-02,3.831542968749999667e-01
1.523925781250000000e+00,3.554687500000000000e-01,3.831542968749999667e-01
2.982910156250000000e+00,1.933593750000000000e+00,4.072753906249999556e-01
3.773925781250000000e+00,1.933593750000000000e+00,4.072753906249999556e-01
2.982910156250000000e+00,-1.644531250000000000e+00,4.072753906249999556e-01
2.982910156250000000e+00,1.933593750000000000e+00,8.581542968750000000e-01
3.773925781250000000e+00,-1.644531250000000000e+00,8.581542968750000000e-01
4.107910156250000000e+00,-1.066406250000000000e+00,6.447753906250000000e-01
2.648925781250000000e+00,-1.066406250000000000e+00,6.447753906250000000e-01
4.107910156250000000e+00,-6.445312500000000000e-01,6.447753906250000000e-01
4.107910156250000000e+00,-1.066406250000000000e+00,6.206542968749999556e-01
2.648925781250000000e+00,-6.445312500000000000e-01,6.206542968749999556e-01
1.857910156250000000e+00,9.335937500000000000e-01,1.697753906249999944e-01
4.898925781250000000e+00,9.335937500000000000e-01,1.697753906249999944e-01
1.857910156250000000e+00,1.355468750000000000e+00,1.697753906249999944e-01
1.857910156250000000e+00,9.335937500000000000e-01,1.456542968750000056e-01
4.898925781250000000e+00,1.355468750000000000e+00,1.456542968750000056e-01
2.420410156250000000e+00,-1.566406250000000000e+00,2.885253906249999889e-01
4.336425781250000000e+00,-1.566406250000000000e+00,2.885253906249999889e-01
2.420410156250000000e+00,1.855468750000000000e+00,2.885253906249999889e-01
2.420410156250000000e+00,-1.566406250000000000e+00,2.644042968750000000e-01
4.336425781250000000e+00,1.855468750000000000e+00,2.644042968750000000e-01
4.670410156250000000e+00,4.335937500000000000e-01,7.635253906249999112e-01
2.086425781250000000e+00,4.335937500000000000e-01,7.635253906249999112e-01
4.670410156250000000e+00,-1.445312500000000000e-01,7.635253906249999112e-01
4.670410156250000000e+00,4.335937500000000000e-01,7.394042968749999778e-01
2.086425781250000000e+00,-1.445312500000000000e-01,7.394042968749999778e-01
3.545410156250000000e+00,-5.664062500000000000e-01,5.102539062500000000e-02
3.211425781250000000e+00,-5.664062500000000000e-01,5.102539062500000000e-02
3.545410156250000000e+00,-1.144531250000000000e+00,5.102539062500000000e-02
3.545410156250000000e+00,-5.664062500000000000e-01,5.019042968749999334e-01
3.211425781250000000e+00,-1.144531250000000000e+00,5.019042968749999334e-01
1.295410156250000000e+00,1.433593750000000000e+00,5.260253906249999778e-01
9.614257812500000000e-01,1.433593750000000000e+00,5.260253906249999778e-01
1.295410156250000000e+00,8.554687500000000000e-01,5.260253906249999778e-01
1.295410156250000000e+00,1.433593750000000000e+00,2.690429687499999722e-02
9.614257812500000000e-01,8.554687500000000000e-01,2.690429687499999722e-02
1.576660156250000000e+00,-1.316406250000000000e+00,1.104003906249999972e-01
1.805175781250000000e+00,-1.316406250000000000e+00,1.104003906249999972e-01
1.576660156250000000e+00,-1.894531250000000000e+00,1.104003906249999972e-01
1.576660156250000000e+00,-1.316406250000000000e+00,2.050292968749999889e-01
1.805175781250000000e+00,-1.894531250000000000e+00,2.050292968749999889e-01
3.826660156250000000e+00,6.835937500000000000e-01,5.854003906249999334e-01
4.055175781250000000e+00,6.835937500000000000e-01,5.854003906249999334e-01
3.826660156250000000e+00,1.054687500000000000e-01,5.854003906249999334e-01
3.826660156250000000e+00,6.835937500000000000e-01,6.800292968750000222e-01
4.055175781250000000e+00,1.054687500000000000e-01,6.800292968750000222e-01
4.951660156250000000e+00,-3.164062500000000000e-01,3.479003906250000000e-01
6.801757812500000000e-01,-3.164062500000000000e-01,3.479003906250000000e-01
4.951660156250000000e+00,1.105468750000000000e+00,3.479003906250000000e-01
4.951660156250000000e+00,-3.164062500000000000e-01,9.175292968749999556e-01
6.801757812500000000e-01,1.105468750000000000e+00,9.175292968749999556e-01
2.701660156250000000e+00,1.683593750000000000e+00,8.229003906249999778e-01
2.930175781250000000e+00,1.683593750000000000e+00,8.229003906249999778e-01
2.701660156250000000e+00,-8.945312500000000000e-01,8.229003906249999778e-01
2.701660156250000000e+00,1.683593750000000000e+00,4.425292968749999778e-01
2.930175781250000000e+00,-8.945312500000000000e-01,4.425292968749999778e-01
2.139160156250000000e+00,-8.164062500000000000e-01,7.041503906249999556e-01
3.492675781250000000e+00,-8.164062500000000000e-01,7.041503906249999556e-01
2.139160156250000000e+00,-3.945312500000000000e-01,7.041503906249999556e-01
2.139160156250000000e+00,-8.164062500000000000e-01,8.627929687499999445e-02
3.492675781250000000e+00,-3.945312500000000000e-01,8.627929687499999445e-02
4.389160156250000000e+00,1.183593750000000000e+00,2.291503906249999778e-01
1.242675781250000000e+00,1.183593750000000000e+00,2.291503906249999778e-01
4.389160156250000000e+00,1.605468750000000000e+00,2.291503906249999778e-01
4.389160156250000000e+00,1.183593750000000000e+00,5.612792968750000000e-01
1.242675781250000000e+00,1.605468750000000000e+00,5.612792968750000000e-01
3.264160156250000000e+00,-1.816406250000000000e+00,9.416503906250000000e-01
4.617675781250000000e+00,-1.816406250000000000e+00,9.416503906250000000e-01
3.264160156250000000e+00,6.054687500000000000e-01,9.416503906250000000e-01
3.264160156250000000e+00,-1.816406250000000000e+00,7.987792968749999334e-01
4.617675781250000000e+00,6.054687500000000000e-01,7.987792968749999334e-01
1.014160156250000000e+00,1.835937500000000000e-01,4.666503906249999667e-01
2.367675781250000000e+00,1.835937500000000000e-01,4.666503906249999667e-01
1.014160156250000000e+00,-1.394531250000000000e+00,4.666503906249999667e-01
1.014160156250000000e+00,1.835937500000000000e-01,3.237792968750000111e-01
2.367675781250000000e+00,-1.394531250000000000e+00,3.237792968750000111e-01
8.735351562500000000e-01,-1.941406250000000000e+00,5.557128906249999556e-01
3.070800781250000000e+00,-1.941406250000000000e+00,5.557128906249999556e-01
8.735351562500000000e-01,1.480468750000000000e+00,5.557128906249999556e-01
8.735351562500000000e-01,-1.941406250000000000e+00,5.909667968749999778e-01
3.070800781250000000e+00,1.480468750000000000e+00,5.909667968749999778e-01
3.123535156250000000e+00,5.859375000000000000e-02,8.071289062499999167e-02
8.208007812500000000e-01,5.859375000000000000e-02,8.071289062499999167e-02
3.123535156250000000e+00,-5.195312500000000000e-01,8.071289062499999167e-02
3.123535156250000000e+00,5.859375000000000000e-02,1.159667968750000000e-01
8.208007812500000000e-01,-5.195312500000000000e-01,1.159667968750000000e-01
4.248535156250000000e+00,-9.414062500000000000e-01,7.932128906250000000e-01
4.195800781250000000e+00,-9.414062500000000000e-01,7.932128906250000000e-01
4.248535156250000000e+00,-1.519531250000000000e+00,7.932128906250000000e-01
4.248535156250000000e+00,-9.414062500000000000e-01,3.534667968749999889e-01
4.195800781250000000e+00,-1.519531250000000000e+00,3.534667968749999889e-01
1.998535156250000000e+00,1.058593750000000000e+00,3.182128906249999667e-01
1.945800781250000000e+00,1.058593750000000000e+00,3.182128906249999667e-01
1.998535156250000000e+00,4.804687500000000000e-01,3.182128906249999667e-01
1.998535156250000000e+00,1.058593750000000000e+00,8.284667968749999112e-01
1.945800781250000000e+00,4.804687500000000000e-01,8.284667968749999112e-01
2.561035156250000000e+00,-4.414062500000000000e-01,1.994628906250000000e-01
2.508300781250000000e+00,-4.414062500000000000e-01,1.994628906250000000e-01
2.561035156250000000e+00,9.804687500000000000e-01,1.994628906250000000e-01
2.561035156250000000e+00,-4.414062500000000000e-01,7.097167968750000000e-01
2.508300781250000000e+00,9.804687500000000000e-01,7.097167968750000000e-01
4.811035156250000000e+00,1.558593750000000000e+00,6.744628906249999778e-01
4.758300781250000000e+00,1.558593750000000000e+00,6.744628906249999778e-01
4.811035156250000000e+00,-1.019531250000000000e+00,6.744628906249999778e-01
4.811035156250000000e+00,1.558593750000000000e+00,2.347167968749999944e-01
4.758300781250000000e+00,-1.019531250000000000e+00,2.347167968749999944e-01
3.686035156250000000e+00,-1.441406250000000000e+00,4.369628906249999889e-01
1.383300781250000000e+00,-1.441406250000000000e+00,4.369628906249999889e-01
3.686035156250000000e+00,-1.953125000000000000e-02,4.369628906249999889e-01
3.686035156250000000e+00,-1.441406250000000000e+00,4.722167968749999556e-01
1.383300781250000000e+00,-1.953125000000000000e-02,4.722167968749999556e-01
1.436035156250000000e+00,5.585937500000000000e-01,9.119628906249999112e-01
3.633300781250000000e+00,5.585937500000000000e-01,9.119628906249999112e-01
1.436035156250000000e+00,1.980468750000000000e+00,9.119628906249999112e-01
1.436035156250000000e+00,5.585937500000000000e-01,9.472167968749999334e-01
3.633300781250000000e+00,1.980468750000000000e+00,9.472167968749999334e-01
1.154785156250000000e+00,-6.914062500000000000e-01,3.775878906249999778e-01
4.477050781250000000e+00,-6.914062500000000000e-01,3.775878906249999778e-01
1.154785156250000000e+00,-7.695312500000000000e-01,3.775878906249999778e-01
1.154785156250000000e+00,-6.914062500000000000e-01,7.690917968749999556e-01
4.477050781250000000e+00,-7.695312500000000000e-01,7.690917968749999556e-01
3.404785156250000000e+00,1.308593750000000000e+00,8.525878906249999556e-01
2.227050781250000000e+00,1.308593750000000000e+00,8.525878906249999556e-01
3.404785156250000000e+00,1.230468750000000000e+00,8.525878906249999556e-01
3.404785156250000000e+00,1.308593750000000000e+00,2.940917968749999778e-01
2.227050781250000000e+00,1.230468750000000000e+00,2.940917968749999778e-01
4.529785156250000000e+00,-1.691406250000000000e+00,1.400878906249999889e-01
3.352050781250000000e+00,-1.691406250000000000e+00,1.400878906249999889e-01
4.529785156250000000e+00,2.304687500000000000e-01,1.400878906249999889e-01
4.529785156250000000e+00,-1.691406250000000000e+00,5.659179687499999584e-02
3.352050781250000000e+00,2.304687500000000000e-01,5.659179687499999584e-02
2.279785156250000000e+00,3.085937500000000000e-01,6.150878906250000222e-01
1.102050781250000000e+00,3.085937500000000000e-01,6.150878906250000222e-01
2.279785156250000000e+00,-1.769531250000000000e+00,6.150878906250000222e-01
2.279785156250000000e+00,3.085937500000000000e-01,5.315917968750000222e-01
1.102050781250000000e+00,-1.769531250000000000e+00,5.315917968750000222e-01
1.717285156250000000e+00,-1.191406250000000000e+00,7.338378906249999334e-01
5.395507812500000000e-01,-1.191406250000000000e+00,7.338378906249999334e-01
1.717285156250000000e+00,-1.269531250000000000e+00,7.338378906249999334e-01
1.717285156250000000e+00,-1.191406250000000000e+00,8.878417968749999778e-01
5.395507812500000000e-01,-1.269531250000000000e+00,8.878417968749999778e-01
3.967285156250000000e+00,8.085937500000000000e-01,2.588378906250000111e-01
2.789550781250000000e+00,8.085937500000000000e-01,2.588378906250000111e-01
3.967285156250000000e+00,7.304687500000000000e-01,2.588378906250000111e-01
3.967285156250000000e+00,8.085937500000000000e-01,4.128417968750000000e-01
2.789550781250000000e+00,7.304687500000000000e-01,4.128417968750000000e-01
2.842285156250000000e+00,-1.914062500000000000e-01,4.963378906250000000e-01
1.664550781250000000e+00,-1.914062500000000000e-01,4.963378906250000000e-01
2.842285156250000000e+00,1.730468750000000000e+00,4.963378906250000000e-01
2.842285156250000000e+00,-1.914062500000000000e-01,1.753417968749999833e-01
1.664550781250000000e+00,1.730468750000000000e+00,1.753417968749999833e-01
5.922851562500000000e-01,1.808593750000000000e+00,2.133789062499999792e-02
3.914550781250000000e+00,1.808593750000000000e+00,2.133789062499999792e-02
5.922851562500000000e-01,-2.695312500000000000e-01,2.133789062499999792e-02
5.922851562500000000e-01,1.808593750000000000e+00,6.503417968749999334e-01
3.914550781250000000e+00,-2.695312500000000000e-01,6.503417968749999334e-01
6.274414062500000000e-01,-5.976562500000000000e-01,5.186035156249999556e-01
2.191894531250000000e+00,-5.976562500000000000e-01,5.186035156249999556e-01
6.274414062500000000e-01,-1.675781250000000000e+00,5.186035156249999556e-01
6.274414062500000000e-01,-5.976562500000000000e-01,9.249511718749999778e-01
2.191894531250000000e+00,-1.675781250000000000e+00,9.249511718749999778e-01
2.877441406250000000e+00,1.402343750000000000e+00,4.360351562499999861e-02
4.441894531250000000e+00,1.402343750000000000e+00,4.360351562499999861e-02
2.877441406250000000e+00,3.242187500000000000e-01,4.360351562499999861e-02
2.877441406250000000e+00,1.402343750000000000e+00,4.499511718750000000e-01
4.441894531250000000e+00,3.242187500000000000e-01,4.499511718750000000e-01
4.002441406250000000e+00,-1.597656250000000000e+00,7.561035156250000000e-01
1.066894531250000000e+00,-1.597656250000000000e+00,7.561035156250000000e-01
4.002441406250000000e+00,1.324218750000000000e+00,7.561035156250000000e-01
4.002441406250000000e+00,-1.597656250000000000e+00,2.124511718749999833e-01
1.066894531250000000e+00,1.324218750000000000e+00,2.124511718749999833e-01
1.752441406250000000e+00,4.023437500000000000e-01,2.811035156249999667e-01
3.316894531250000000e+00,4.023437500000000000e-01,2.811035156249999667e-01
1.752441406250000000e+00,-6.757812500000000000e-01,2.811035156249999667e-01
1.752441406250000000e+00,4.023437500000000000e-01,6.874511718749999334e-01
3.316894531250000000e+00,-6.757812500000000000e-01,6.874511718749999334e-01
2.314941406250000000e+00,-1.097656250000000000e+00,1.623535156250000000e-01
2.754394531250000000e+00,-1.097656250000000000e+00,1.623535156250000000e-01
2.314941406250000000e+00,-1.757812500000000000e-01,1.623535156250000000e-01
2.314941406250000000e+00,-1.097656250000000000e+00,8.062011718749999556e-01
2.754394531250000000e+00,-1.757812500000000000e-01,8.062011718749999556e-01
4.564941406250000000e+00,9.023437500000000000e-01,6.373535156249999778e-01
5.043945312500000000e-01,9.023437500000000000e-01,6.373535156249999778e-01
4.564941406250000000e+00,1.824218750000000000e+00,6.373535156249999778e-01
4.564941406250000000e+00,9.023437500000000000e-01,3.312011718749999778e-01
5.043945312500000000e-01,1.824218750000000000e+00,3.312011718749999778e-01
3.439941406250000000e+00,-9.765625000000000000e-02,3.998535156249999889e-01
3.879394531250000000e+00,-9.765625000000000000e-02,3.998535156249999889e-01
3.439941406250000000e+00,8.242187500000000000e-01,3.998535156249999889e-01
3.439941406250000000e+00,-9.765625000000000000e-02,9.370117187499998890e-02
3.879394531250000000e+00,8.242187500000000000e-01,9.370117187499998890e-02
1.189941406250000000e+00,1.902343750000000000e+00,8.748535156249999112e-01
1.629394531250000000e+00,1.902343750000000000e+00,8.748535156249999112e-01
